ID,datetime,province,new_cases,cumulative_cases,type,reference
19127,2020-11-10T02:54:00Z,Balochistan,46,16152,INFECTED,http://covid.gov.pk/
19128,2020-11-10T04:00:01.113190Z,AJK,3,112,DECEASED,http://covid.gov.pk/
19129,2020-11-10T04:00:01.121818Z,AJK,32,3686,RECOVERED,http://covid.gov.pk/
19130,2020-11-10T04:00:01.129879Z,Balochistan,21,15721,RECOVERED,http://covid.gov.pk/
19131,2020-11-10T04:00:01.140836Z,,8,4122,RECOVERED,http://covid.gov.pk/
19132,2020-11-10T04:00:01.146979Z,Islamabad,3,244,DECEASED,http://covid.gov.pk/
19134,2020-11-10T04:00:01.168298Z,Islamabad,151,19271,RECOVERED,http://covid.gov.pk/
19136,2020-11-10T04:00:01.207037Z,KPK,2,1290,DECEASED,http://covid.gov.pk/
19137,2020-11-10T04:00:01.213643Z,KPK,63,38168,RECOVERED,http://covid.gov.pk/
19138,2020-11-10T04:00:01.219591Z,Punjab,12,2420,DECEASED,http://covid.gov.pk/
19139,2020-11-10T04:00:01.227854Z,Punjab,13,97651,RECOVERED,http://covid.gov.pk/
19140,2020-11-10T04:00:01.234166Z,Sindh,3,2687,DECEASED,http://covid.gov.pk/
19141,2020-11-10T04:00:01.241908Z,Sindh,262,140812,RECOVERED,http://covid.gov.pk/
19142,2020-11-11T02:03:00Z,AJK,81,4911,INFECTED,http://covid.gov.pk/
19143,2020-11-11T02:03:00Z,Islamabad,322,22432,INFECTED,http://covid.gov.pk/
19145,2020-11-11T02:03:00Z,KPK,226,41069,INFECTED,http://covid.gov.pk/
19146,2020-11-11T02:03:00Z,,16,4394,INFECTED,http://covid.gov.pk/
19147,2020-11-11T02:03:00Z,Punjab,502,107831,INFECTED,http://covid.gov.pk/
19148,2020-11-11T02:03:00Z,Sindh,518,151352,INFECTED,http://covid.gov.pk/
19149,2020-11-11T02:03:00Z,Balochistan,43,16195,INFECTED,http://covid.gov.pk/
19150,2020-11-11T04:00:01.123899Z,AJK,2,114,DECEASED,http://covid.gov.pk/
19151,2020-11-11T04:00:01.134526Z,AJK,26,3712,RECOVERED,http://covid.gov.pk/
19152,2020-11-11T04:00:01.142535Z,Balochistan,22,15743,RECOVERED,http://covid.gov.pk/
19153,2020-11-11T04:00:01.149757Z,,34,4156,RECOVERED,http://covid.gov.pk/
19154,2020-11-11T04:00:01.155749Z,Islamabad,3,247,DECEASED,http://covid.gov.pk/
19156,2020-11-11T04:00:01.176353Z,Islamabad,172,19443,RECOVERED,http://covid.gov.pk/
19158,2020-11-11T04:00:01.217144Z,KPK,4,1294,DECEASED,http://covid.gov.pk/
19159,2020-11-11T04:00:01.223906Z,KPK,174,38342,RECOVERED,http://covid.gov.pk/
19160,2020-11-11T04:00:01.231002Z,Punjab,9,2429,DECEASED,http://covid.gov.pk/
19161,2020-11-11T04:00:01.237668Z,Punjab,21,97672,RECOVERED,http://covid.gov.pk/
19162,2020-11-11T04:00:01.245043Z,Sindh,3,2690,DECEASED,http://covid.gov.pk/
19163,2020-11-11T04:00:01.251946Z,Sindh,185,140997,RECOVERED,http://covid.gov.pk/
19164,2020-11-12T02:30:00Z,AJK,130,5041,INFECTED,http://covid.gov.pk/
19165,2020-11-12T02:30:00Z,Islamabad,333,22765,INFECTED,http://covid.gov.pk/
19167,2020-11-12T02:30:00Z,KPK,189,41258,INFECTED,http://covid.gov.pk/
19168,2020-11-12T02:30:00Z,,15,4409,INFECTED,http://covid.gov.pk/
19169,2020-11-12T02:30:00Z,Punjab,390,108221,INFECTED,http://covid.gov.pk/
19170,2020-11-12T02:30:00Z,Sindh,720,152072,INFECTED,http://covid.gov.pk/
19171,2020-11-12T02:30:00Z,Balochistan,31,16226,INFECTED,http://covid.gov.pk/
19172,2020-11-12T04:00:00.936687Z,AJK,2,116,DECEASED,http://covid.gov.pk/
19173,2020-11-12T04:00:00.943998Z,AJK,47,3759,RECOVERED,http://covid.gov.pk/
19174,2020-11-12T04:00:00.951354Z,Balochistan,37,15780,RECOVERED,http://covid.gov.pk/
19175,2020-11-12T04:00:00.958836Z,,6,4162,RECOVERED,http://covid.gov.pk/
19176,2020-11-12T04:00:00.964727Z,Islamabad,1,248,DECEASED,http://covid.gov.pk/
19178,2020-11-12T04:00:00.984821Z,Islamabad,161,19604,RECOVERED,http://covid.gov.pk/
19180,2020-11-12T04:00:01.022393Z,KPK,8,1302,DECEASED,http://covid.gov.pk/
19181,2020-11-12T04:00:01.028722Z,KPK,84,38426,RECOVERED,http://covid.gov.pk/
19182,2020-11-12T04:00:01.034349Z,Punjab,9,2438,DECEASED,http://covid.gov.pk/
19183,2020-11-12T04:00:01.041677Z,Sindh,14,2704,DECEASED,http://covid.gov.pk/
19184,2020-11-12T04:00:01.047476Z,Sindh,449,141446,RECOVERED,http://covid.gov.pk/
19185,2020-11-13T02:00:00Z,AJK,98,5139,INFECTED,http://covid.gov.pk/
19186,2020-11-13T02:00:00Z,Islamabad,357,23122,INFECTED,http://covid.gov.pk/
19188,2020-11-13T02:00:00Z,KPK,214,41472,INFECTED,http://covid.gov.pk/
19189,2020-11-13T02:00:00Z,,7,4416,INFECTED,http://covid.gov.pk/
19190,2020-11-13T02:00:00Z,Punjab,601,108822,INFECTED,http://covid.gov.pk/
19191,2020-11-13T02:00:00Z,Sindh,979,153051,INFECTED,http://covid.gov.pk/
19192,2020-11-13T02:00:00Z,Balochistan,48,16274,INFECTED,http://covid.gov.pk/
19193,2020-11-13T04:00:00.907461Z,AJK,2,118,DECEASED,http://covid.gov.pk/
19194,2020-11-13T04:00:00.915411Z,AJK,53,3812,RECOVERED,http://covid.gov.pk/
19195,2020-11-13T04:00:00.922126Z,Balochistan,1,155,DECEASED,http://covid.gov.pk/
19196,2020-11-13T04:00:00.928294Z,Balochistan,2,15782,RECOVERED,http://covid.gov.pk/
19197,2020-11-13T04:00:00.935839Z,,21,4183,RECOVERED,http://covid.gov.pk/
19198,2020-11-13T04:00:00.941966Z,Islamabad,2,250,DECEASED,http://covid.gov.pk/
19200,2020-11-13T04:00:00.964169Z,Islamabad,204,19808,RECOVERED,http://covid.gov.pk/
19202,2020-11-13T04:00:01.012222Z,KPK,1,1303,DECEASED,http://covid.gov.pk/
19203,2020-11-13T04:00:01.019654Z,KPK,100,38526,RECOVERED,http://covid.gov.pk/
19204,2020-11-13T04:00:01.027216Z,Punjab,17,2455,DECEASED,http://covid.gov.pk/
19205,2020-11-13T04:00:01.034210Z,Punjab,20,97692,RECOVERED,http://covid.gov.pk/
19206,2020-11-13T04:00:01.040862Z,Sindh,14,2718,DECEASED,http://covid.gov.pk/
19207,2020-11-13T04:00:01.047315Z,Sindh,314,141760,RECOVERED,http://covid.gov.pk/
19208,2020-11-14T03:29:00Z,AJK,122,5261,INFECTED,http://covid.gov.pk/
19209,2020-11-14T03:29:00Z,Islamabad,411,23533,INFECTED,http://covid.gov.pk/
19211,2020-11-14T03:29:00Z,KPK,251,41723,INFECTED,http://covid.gov.pk/
19212,2020-11-14T03:29:00Z,,18,4434,INFECTED,http://covid.gov.pk/
19213,2020-11-14T03:29:00Z,Punjab,487,109309,INFECTED,http://covid.gov.pk/
19214,2020-11-14T03:29:00Z,Sindh,822,153873,INFECTED,http://covid.gov.pk/
19215,2020-11-14T03:29:00Z,Balochistan,54,16328,INFECTED,http://covid.gov.pk/
19216,2020-11-14T04:00:00.906720Z,AJK,1,119,DECEASED,http://covid.gov.pk/
19217,2020-11-14T04:00:00.914746Z,AJK,70,3882,RECOVERED,http://covid.gov.pk/
19218,2020-11-14T04:00:00.922937Z,Balochistan,19,15801,RECOVERED,http://covid.gov.pk/
19219,2020-11-14T04:00:00.930807Z,,5,4188,RECOVERED,http://covid.gov.pk/
19220,2020-11-14T04:00:00.937278Z,Islamabad,3,253,DECEASED,http://covid.gov.pk/
19222,2020-11-14T04:00:00.959088Z,Islamabad,228,20036,RECOVERED,http://covid.gov.pk/
19224,2020-11-14T04:00:01.008579Z,KPK,2,1305,DECEASED,http://covid.gov.pk/
19225,2020-11-14T04:00:01.015686Z,KPK,168,38694,RECOVERED,http://covid.gov.pk/
19226,2020-11-14T04:00:01.021992Z,Punjab,7,2462,DECEASED,http://covid.gov.pk/
19227,2020-11-14T04:00:01.028401Z,Punjab,39,97731,RECOVERED,http://covid.gov.pk/
19228,2020-11-14T04:00:01.034585Z,Sindh,4,2722,DECEASED,http://covid.gov.pk/
19229,2020-11-14T04:00:01.040813Z,Sindh,322,142082,RECOVERED,http://covid.gov.pk/
19230,2020-11-15T03:43:00Z,AJK,88,5349,INFECTED,http://covid.gov.pk/
19231,2020-11-15T03:43:00Z,Islamabad,461,23994,INFECTED,http://covid.gov.pk/
19233,2020-11-15T03:43:00Z,KPK,267,41990,INFECTED,http://covid.gov.pk/
19234,2020-11-15T03:43:00Z,,13,4447,INFECTED,http://covid.gov.pk/
19235,2020-11-15T03:43:00Z,Punjab,684,109993,INFECTED,http://covid.gov.pk/
19236,2020-11-15T03:43:00Z,Sindh,865,154738,INFECTED,http://covid.gov.pk/
19237,2020-11-15T03:43:00Z,Balochistan,65,16393,INFECTED,http://covid.gov.pk/
19238,2020-11-15T04:00:00.909243Z,AJK,63,3945,RECOVERED,http://covid.gov.pk/
19239,2020-11-15T04:00:00.917670Z,Balochistan,1,156,DECEASED,http://covid.gov.pk/
19240,2020-11-15T04:00:00.925291Z,Balochistan,16,15817,RECOVERED,http://covid.gov.pk/
19241,2020-11-15T04:00:00.934088Z,,4,4192,RECOVERED,http://covid.gov.pk/
19242,2020-11-15T04:00:00.940912Z,Islamabad,2,255,DECEASED,http://covid.gov.pk/
19244,2020-11-15T04:00:00.963370Z,Islamabad,238,20274,RECOVERED,http://covid.gov.pk/
19246,2020-11-15T04:00:01.010035Z,KPK,4,1309,DECEASED,http://covid.gov.pk/
19247,2020-11-15T04:00:01.017245Z,KPK,130,38824,RECOVERED,http://covid.gov.pk/
19248,2020-11-15T04:00:01.023089Z,Punjab,9,2471,DECEASED,http://covid.gov.pk/
19249,2020-11-15T04:00:01.028993Z,Punjab,25,97756,RECOVERED,http://covid.gov.pk/
19250,2020-11-15T04:00:01.034864Z,Sindh,16,2738,DECEASED,http://covid.gov.pk/
19251,2020-11-15T04:00:01.040761Z,Sindh,335,142417,RECOVERED,http://covid.gov.pk/
19252,2020-11-16T03:34:00Z,AJK,106,5455,INFECTED,http://covid.gov.pk/
19253,2020-11-16T03:34:00Z,Islamabad,224,24218,INFECTED,http://covid.gov.pk/
19255,2020-11-16T03:34:00Z,KPK,380,42370,INFECTED,http://covid.gov.pk/
19256,2020-11-16T03:34:00Z,,5,4452,INFECTED,http://covid.gov.pk/
19257,2020-11-16T03:34:00Z,Punjab,457,110450,INFECTED,http://covid.gov.pk/
19258,2020-11-16T03:34:00Z,Sindh,942,155680,INFECTED,http://covid.gov.pk/
19259,2020-11-16T03:34:00Z,Balochistan,14,16407,INFECTED,http://covid.gov.pk/
19260,2020-11-16T04:00:00.902795Z,AJK,2,121,DECEASED,http://covid.gov.pk/
19261,2020-11-16T04:00:00.911602Z,AJK,62,4007,RECOVERED,http://covid.gov.pk/
19262,2020-11-16T04:00:00.919860Z,Balochistan,35,15852,RECOVERED,http://covid.gov.pk/
19263,2020-11-16T04:00:00.927771Z,,11,4203,RECOVERED,http://covid.gov.pk/
19264,2020-11-16T04:00:00.933779Z,Islamabad,2,257,DECEASED,http://covid.gov.pk/
19266,2020-11-16T04:00:00.957137Z,KPK,2,1311,DECEASED,http://covid.gov.pk/
19267,2020-11-16T04:00:00.963684Z,KPK,181,39005,RECOVERED,http://covid.gov.pk/
19268,2020-11-16T04:00:00.969917Z,Punjab,4,2475,DECEASED,http://covid.gov.pk/
19269,2020-11-16T04:00:00.976068Z,Punjab,20,97776,RECOVERED,http://covid.gov.pk/
19270,2020-11-16T04:00:00.982235Z,Sindh,9,2747,DECEASED,http://covid.gov.pk/
19271,2020-11-16T04:00:00.988615Z,Sindh,290,142707,RECOVERED,http://covid.gov.pk/
19272,2020-11-17T03:12:00Z,AJK,83,5538,INFECTED,http://covid.gov.pk/
19273,2020-11-17T03:12:00Z,Islamabad,226,24444,INFECTED,http://covid.gov.pk/
19275,2020-11-17T03:12:00Z,KPK,245,42615,INFECTED,http://covid.gov.pk/
19276,2020-11-17T03:12:00Z,,9,4461,INFECTED,http://covid.gov.pk/
19277,2020-11-17T03:12:00Z,Punjab,597,111047,INFECTED,http://covid.gov.pk/
19278,2020-11-17T03:12:00Z,Sindh,848,156528,INFECTED,http://covid.gov.pk/
19279,2020-11-17T03:12:00Z,Balochistan,42,16449,INFECTED,http://covid.gov.pk/
19280,2020-11-17T04:00:01.013892Z,AJK,5,126,DECEASED,http://covid.gov.pk/
19281,2020-11-17T04:00:01.024359Z,AJK,69,4076,RECOVERED,http://covid.gov.pk/
19282,2020-11-17T04:00:01.033932Z,Balochistan,50,15902,RECOVERED,http://covid.gov.pk/
19283,2020-11-17T04:00:01.041581Z,,4,4207,RECOVERED,http://covid.gov.pk/
19284,2020-11-17T04:00:01.047816Z,Islamabad,3,260,DECEASED,http://covid.gov.pk/
19286,2020-11-17T04:00:01.079353Z,Islamabad,224,20498,RECOVERED,http://covid.gov.pk/
19288,2020-11-17T04:00:01.151145Z,KPK,4,1315,DECEASED,http://covid.gov.pk/
19289,2020-11-17T04:00:01.158910Z,KPK,105,39110,RECOVERED,http://covid.gov.pk/
19290,2020-11-17T04:00:01.165689Z,Punjab,17,2492,DECEASED,http://covid.gov.pk/
19291,2020-11-17T04:00:01.172107Z,Punjab,13,97789,RECOVERED,http://covid.gov.pk/
19292,2020-11-17T04:00:01.178727Z,Sindh,4,2751,DECEASED,http://covid.gov.pk/
19293,2020-11-17T04:00:01.185430Z,Sindh,545,143252,RECOVERED,http://covid.gov.pk/
19294,2020-11-18T02:23:00Z,AJK,102,5640,INFECTED,http://covid.gov.pk/
19295,2020-11-18T02:23:00Z,Islamabad,427,24871,INFECTED,http://covid.gov.pk/
19297,2020-11-18T02:23:00Z,KPK,200,42815,INFECTED,http://covid.gov.pk/
19298,2020-11-18T02:23:00Z,,6,4467,INFECTED,http://covid.gov.pk/
19299,2020-11-18T02:23:00Z,Punjab,579,111626,INFECTED,http://covid.gov.pk/
19300,2020-11-18T02:23:00Z,Sindh,904,157432,INFECTED,http://covid.gov.pk/
19301,2020-11-18T02:23:00Z,Balochistan,80,16529,INFECTED,http://covid.gov.pk/
19302,2020-11-18T04:00:01.045911Z,AJK,5,131,DECEASED,http://covid.gov.pk/
19303,2020-11-18T04:00:01.056980Z,AJK,71,4147,RECOVERED,http://covid.gov.pk/
19304,2020-11-18T04:00:01.069386Z,Balochistan,15,15917,RECOVERED,http://covid.gov.pk/
19305,2020-11-18T04:00:01.078555Z,,14,4221,RECOVERED,http://covid.gov.pk/
19306,2020-11-18T04:00:01.086985Z,Islamabad,3,263,DECEASED,http://covid.gov.pk/
19308,2020-11-18T04:00:01.111065Z,Islamabad,210,20708,RECOVERED,http://covid.gov.pk/
19310,2020-11-18T04:00:01.164054Z,KPK,3,1318,DECEASED,http://covid.gov.pk/
19311,2020-11-18T04:00:01.173174Z,KPK,209,39319,RECOVERED,http://covid.gov.pk/
19312,2020-11-18T04:00:01.180185Z,Punjab,17,2509,DECEASED,http://covid.gov.pk/
19313,2020-11-18T04:00:01.188049Z,Punjab,35,97824,RECOVERED,http://covid.gov.pk/
19314,2020-11-18T04:00:01.194772Z,Sindh,9,2760,DECEASED,http://covid.gov.pk/
19315,2020-11-18T04:00:01.202235Z,Sindh,400,143652,RECOVERED,http://covid.gov.pk/
19316,2020-11-19T02:36:00Z,AJK,50,5690,INFECTED,http://covid.gov.pk/
19317,2020-11-19T02:36:00Z,Islamabad,407,25278,INFECTED,http://covid.gov.pk/
19319,2020-11-19T02:36:00Z,KPK,237,43052,INFECTED,http://covid.gov.pk/
19320,2020-11-19T02:36:00Z,,15,4482,INFECTED,http://covid.gov.pk/
19321,2020-11-19T02:36:00Z,Punjab,658,112284,INFECTED,http://covid.gov.pk/
19322,2020-11-19T02:36:00Z,Sindh,1127,158559,INFECTED,http://covid.gov.pk/
19323,2020-11-19T02:36:00Z,Balochistan,53,16582,INFECTED,http://covid.gov.pk/
19324,2020-11-19T04:00:01.040166Z,AJK,1,132,DECEASED,http://covid.gov.pk/
19325,2020-11-19T04:00:01.050766Z,AJK,63,4210,RECOVERED,http://covid.gov.pk/
19326,2020-11-19T04:00:01.059587Z,Balochistan,1,157,DECEASED,http://covid.gov.pk/
19327,2020-11-19T04:00:01.069999Z,Balochistan,25,15942,RECOVERED,http://covid.gov.pk/
19328,2020-11-19T04:00:01.080892Z,,23,4244,RECOVERED,http://covid.gov.pk/
19329,2020-11-19T04:00:01.089781Z,Islamabad,2,265,DECEASED,http://covid.gov.pk/
19331,2020-11-19T04:00:01.125049Z,Islamabad,206,20914,RECOVERED,http://covid.gov.pk/
19333,2020-11-19T04:00:01.173064Z,KPK,143,39462,RECOVERED,http://covid.gov.pk/
19334,2020-11-19T04:00:01.179678Z,Punjab,10,2519,DECEASED,http://covid.gov.pk/
19335,2020-11-19T04:00:01.185789Z,Punjab,22,97846,RECOVERED,http://covid.gov.pk/
19336,2020-11-19T04:00:01.191677Z,Sindh,4,2764,DECEASED,http://covid.gov.pk/
19337,2020-11-19T04:00:01.197725Z,Sindh,404,144056,RECOVERED,http://covid.gov.pk/
19338,2020-11-22T03:16:00Z,AJK,310,6000,INFECTED,http://covid.gov.pk/
19339,2020-11-22T03:16:00Z,Islamabad,1291,26569,INFECTED,http://covid.gov.pk/
19341,2020-11-22T03:16:00Z,KPK,1045,44097,INFECTED,http://covid.gov.pk/
19342,2020-11-22T03:16:00Z,,44,4526,INFECTED,http://covid.gov.pk/
19343,2020-11-22T03:16:00Z,Punjab,1726,114010,INFECTED,http://covid.gov.pk/
19344,2020-11-22T03:16:00Z,Sindh,3668,162227,INFECTED,http://covid.gov.pk/
19345,2020-11-22T03:16:00Z,Balochistan,162,16744,INFECTED,http://covid.gov.pk/
19346,2020-11-23T00:43:46.188648Z,AJK,8,140,DECEASED,http://covid.gov.pk/
19347,2020-11-23T00:43:46.198784Z,AJK,200,4410,RECOVERED,http://covid.gov.pk/
19348,2020-11-23T00:43:46.205420Z,Balochistan,4,161,DECEASED,http://covid.gov.pk/
19349,2020-11-23T00:43:46.211514Z,Balochistan,48,15990,RECOVERED,http://covid.gov.pk/
19350,2020-11-23T00:43:46.217390Z,,1,94,DECEASED,http://covid.gov.pk/
19351,2020-11-23T00:43:46.223600Z,,26,4270,RECOVERED,http://covid.gov.pk/
19352,2020-11-23T00:43:46.229440Z,Islamabad,13,278,DECEASED,http://covid.gov.pk/
19354,2020-11-23T00:43:46.253897Z,Islamabad,798,21712,RECOVERED,http://covid.gov.pk/
19356,2020-11-23T00:43:46.363643Z,KPK,7,1325,DECEASED,http://covid.gov.pk/
19357,2020-11-23T00:43:46.371070Z,KPK,468,39930,RECOVERED,http://covid.gov.pk/
19358,2020-11-23T00:43:46.377360Z,Punjab,329,2848,DECEASED,http://covid.gov.pk/
19359,2020-11-23T00:43:46.383595Z,Punjab,145,97991,RECOVERED,http://covid.gov.pk/
19360,2020-11-23T00:43:46.389870Z,Sindh,52,2816,DECEASED,http://covid.gov.pk/
19361,2020-11-23T00:43:46.396403Z,Sindh,1469,145525,RECOVERED,http://covid.gov.pk/
19362,2020-11-23T02:26:00Z,AJK,123,6123,INFECTED,http://covid.gov.pk/
19363,2020-11-23T02:26:00Z,Islamabad,449,27018,INFECTED,http://covid.gov.pk/
19365,2020-11-23T02:26:00Z,KPK,502,44599,INFECTED,http://covid.gov.pk/
19366,2020-11-23T02:26:00Z,,16,4542,INFECTED,http://covid.gov.pk/
19367,2020-11-23T02:26:00Z,Punjab,498,114508,INFECTED,http://covid.gov.pk/
19368,2020-11-23T02:26:00Z,Sindh,1102,163329,INFECTED,http://covid.gov.pk/
19369,2020-11-23T02:26:00Z,Balochistan,66,16810,INFECTED,http://covid.gov.pk/
19370,2020-11-23T04:00:01.037863Z,AJK,4,144,DECEASED,http://covid.gov.pk/
19371,2020-11-23T04:00:01.045688Z,AJK,88,4498,RECOVERED,http://covid.gov.pk/
19372,2020-11-23T04:00:01.053483Z,Balochistan,41,16031,RECOVERED,http://covid.gov.pk/
19373,2020-11-23T04:00:01.059611Z,,1,95,DECEASED,http://covid.gov.pk/
19374,2020-11-23T04:00:01.065503Z,,18,4288,RECOVERED,http://covid.gov.pk/
19375,2020-11-23T04:00:01.071424Z,Islamabad,1,279,DECEASED,http://covid.gov.pk/
19377,2020-11-23T04:00:01.091911Z,Islamabad,94,21806,RECOVERED,http://covid.gov.pk/
19379,2020-11-23T04:00:01.125608Z,KPK,2,1327,DECEASED,http://covid.gov.pk/
19380,2020-11-23T04:00:01.133009Z,KPK,305,40235,RECOVERED,http://covid.gov.pk/
19381,2020-11-23T04:00:01.139321Z,Punjab,13,2861,DECEASED,http://covid.gov.pk/
19382,2020-11-23T04:00:01.145678Z,Punjab,28,98019,RECOVERED,http://covid.gov.pk/
19383,2020-11-23T04:00:01.151894Z,Sindh,13,2829,DECEASED,http://covid.gov.pk/
19384,2020-11-23T04:00:01.158532Z,Sindh,483,146008,RECOVERED,http://covid.gov.pk/
19385,2020-11-24T02:11:00Z,AJK,80,6203,INFECTED,http://covid.gov.pk/
19386,2020-11-24T02:11:00Z,Islamabad,537,27555,INFECTED,http://covid.gov.pk/
19388,2020-11-24T02:11:00Z,KPK,333,44932,INFECTED,http://covid.gov.pk/
19389,2020-11-24T02:11:00Z,,16,4558,INFECTED,http://covid.gov.pk/
19390,2020-11-24T02:11:00Z,Punjab,630,115138,INFECTED,http://covid.gov.pk/
19391,2020-11-24T02:11:00Z,Sindh,1322,164651,INFECTED,http://covid.gov.pk/
19392,2020-11-24T02:11:00Z,Balochistan,36,16846,INFECTED,http://covid.gov.pk/
19393,2020-11-24T04:00:01.095448Z,AJK,3,147,DECEASED,http://covid.gov.pk/
19394,2020-11-24T04:00:01.103673Z,AJK,86,4584,RECOVERED,http://covid.gov.pk/
19395,2020-11-24T04:00:01.110066Z,Balochistan,2,163,DECEASED,http://covid.gov.pk/
19396,2020-11-24T04:00:01.116356Z,Balochistan,30,16061,RECOVERED,http://covid.gov.pk/
19397,2020-11-24T04:00:01.124288Z,,15,4303,RECOVERED,http://covid.gov.pk/
19398,2020-11-24T04:00:01.130777Z,Islamabad,6,285,DECEASED,http://covid.gov.pk/
19400,2020-11-24T04:00:01.155638Z,Islamabad,184,21990,RECOVERED,http://covid.gov.pk/
19402,2020-11-24T04:00:01.202307Z,KPK,3,1330,DECEASED,http://covid.gov.pk/
19403,2020-11-24T04:00:01.208858Z,KPK,187,40422,RECOVERED,http://covid.gov.pk/
19404,2020-11-24T04:00:01.214902Z,Punjab,18,2879,DECEASED,http://covid.gov.pk/
19405,2020-11-24T04:00:01.221216Z,Punjab,15,98034,RECOVERED,http://covid.gov.pk/
19406,2020-11-24T04:00:01.227712Z,Sindh,16,2845,DECEASED,http://covid.gov.pk/
19407,2020-11-24T04:00:01.233731Z,Sindh,358,146366,RECOVERED,http://covid.gov.pk/
19408,2020-11-25T03:06:00Z,AJK,113,6316,INFECTED,http://covid.gov.pk/
19409,2020-11-25T03:06:00Z,Islamabad,424,27979,INFECTED,http://covid.gov.pk/
19411,2020-11-25T03:06:00Z,KPK,382,45314,INFECTED,http://covid.gov.pk/
19412,2020-11-25T03:06:00Z,,15,4573,INFECTED,http://covid.gov.pk/
19413,2020-11-25T03:06:00Z,Punjab,648,115786,INFECTED,http://covid.gov.pk/
19414,2020-11-25T03:06:00Z,Sindh,1382,166033,INFECTED,http://covid.gov.pk/
19415,2020-11-25T03:06:00Z,Balochistan,45,16891,INFECTED,http://covid.gov.pk/
19416,2020-11-25T04:00:01.068572Z,AJK,4,151,DECEASED,http://covid.gov.pk/
19417,2020-11-25T04:00:01.076049Z,AJK,97,4681,RECOVERED,http://covid.gov.pk/
19418,2020-11-25T04:00:01.081977Z,Balochistan,1,164,DECEASED,http://covid.gov.pk/
19419,2020-11-25T04:00:01.088242Z,Balochistan,32,16093,RECOVERED,http://covid.gov.pk/
19420,2020-11-25T04:00:01.093912Z,,1,96,DECEASED,http://covid.gov.pk/
19421,2020-11-25T04:00:01.099818Z,,14,4317,RECOVERED,http://covid.gov.pk/
19422,2020-11-25T04:00:01.105660Z,Islamabad,6,291,DECEASED,http://covid.gov.pk/
19424,2020-11-25T04:00:01.127725Z,Islamabad,148,22138,RECOVERED,http://covid.gov.pk/
19426,2020-11-25T04:00:01.168278Z,KPK,9,1339,DECEASED,http://covid.gov.pk/
19427,2020-11-25T04:00:01.175372Z,KPK,285,40707,RECOVERED,http://covid.gov.pk/
19428,2020-11-25T04:00:01.181516Z,Punjab,25,2904,DECEASED,http://covid.gov.pk/
19429,2020-11-25T04:00:01.187495Z,Punjab,47,98081,RECOVERED,http://covid.gov.pk/
19430,2020-11-25T04:00:01.197829Z,Sindh,13,2858,DECEASED,http://covid.gov.pk/
19431,2020-11-25T04:00:01.204021Z,Sindh,591,146957,RECOVERED,http://covid.gov.pk/
19432,2020-11-26T03:02:00Z,AJK,87,6403,INFECTED,http://covid.gov.pk/
19433,2020-11-26T03:02:00Z,Islamabad,576,28555,INFECTED,http://covid.gov.pk/
19435,2020-11-26T03:02:00Z,KPK,514,45828,INFECTED,http://covid.gov.pk/
19436,2020-11-26T03:02:00Z,,10,4583,INFECTED,http://covid.gov.pk/
19437,2020-11-26T03:02:00Z,Punjab,720,116506,INFECTED,http://covid.gov.pk/
19438,2020-11-26T03:02:00Z,Sindh,1348,167381,INFECTED,http://covid.gov.pk/
19439,2020-11-26T03:02:00Z,Balochistan,51,16942,INFECTED,http://covid.gov.pk/
19440,2020-11-26T04:00:01.038593Z,AJK,1,152,DECEASED,http://covid.gov.pk/
19441,2020-11-26T04:00:01.046872Z,AJK,101,4782,RECOVERED,http://covid.gov.pk/
19442,2020-11-26T04:00:01.053536Z,Balochistan,1,165,DECEASED,http://covid.gov.pk/
19443,2020-11-26T04:00:01.060120Z,Balochistan,60,16153,RECOVERED,http://covid.gov.pk/
19444,2020-11-26T04:00:01.067983Z,,2,4319,RECOVERED,http://covid.gov.pk/
19445,2020-11-26T04:00:01.074141Z,Islamabad,6,297,DECEASED,http://covid.gov.pk/
19447,2020-11-26T04:00:01.096850Z,Islamabad,313,22451,RECOVERED,http://covid.gov.pk/
19449,2020-11-26T04:00:01.158287Z,KPK,5,1344,DECEASED,http://covid.gov.pk/
19450,2020-11-26T04:00:01.165331Z,KPK,271,40978,RECOVERED,http://covid.gov.pk/
19451,2020-11-26T04:00:01.171495Z,Punjab,19,2923,DECEASED,http://covid.gov.pk/
19452,2020-11-26T04:00:01.177652Z,Punjab,64,98145,RECOVERED,http://covid.gov.pk/
19453,2020-11-26T04:00:01.183848Z,Sindh,8,2866,DECEASED,http://covid.gov.pk/
19454,2020-11-26T04:00:01.190027Z,Sindh,607,147564,RECOVERED,http://covid.gov.pk/
19455,2020-11-27T03:04:00Z,AJK,98,6501,INFECTED,http://covid.gov.pk/
19456,2020-11-27T03:04:00Z,Islamabad,425,28980,INFECTED,http://covid.gov.pk/
19458,2020-11-27T03:04:00Z,KPK,453,46281,INFECTED,http://covid.gov.pk/
19459,2020-11-27T03:04:00Z,,15,4598,INFECTED,http://covid.gov.pk/
19460,2020-11-27T03:04:00Z,Punjab,654,117160,INFECTED,http://covid.gov.pk/
19461,2020-11-27T03:04:00Z,Sindh,1402,168783,INFECTED,http://covid.gov.pk/
19462,2020-11-27T03:04:00Z,Balochistan,66,17008,INFECTED,http://covid.gov.pk/
