KARACHI WEST,KARACHI WEST,"RHC, Manghopir","RHC, Manghopir",3232194081,Both
"",,,,02199333476 /,
"",,,,03332606993,
KARACHI WEST,KARACHI WEST,SG Qatar Hospital,SG Qatar Hospital,,Both
"",,,,/02199333474,
"",,,,/03222552555,
KASHMORE,KANDH KOT,Taluka Hospital Kandhkot,Taluka Hospital Kandhkot,3469558135,Both
KASHMORE,KASHMORE,Taluka Hospital Kashmore,Taluka Hospital Kashmore,3337360658,Both
KHAIRPUR,KHAIRPUR,KMC Civil hospital Khairpur,KMC Civil hospital Khairpur,3012663887,Both
KHAIRPUR,SOBHO DERO,Ranipur,Ranipur,3347382264,Both
KHAIRPUR,THARI MEER WAH,Thari Mir Wah,Thari Mir Wah,3333960839,Both
"",,Pir Syed Abdul Qadir Shah Jeelani Institute of,Pir Syed Abdul Qadir Shah Jeelani Institute of Medical Sciences,,
KHAIRPUR,GAMBAT,,,3003123310,Both
"",,Medical Sciences Gambat,Gambat,,
KHAIRPUR,KOT DIJI,Taluka Hospital Kotdeji,Taluka Hospital Kotdeji,3013582910,Both
KHAIRPUR,KHAIRPUR,RHC Garhi Mori,RHC Garhi Mori,3337163527,Both
KHAIRPUR,SOBHO DERO,Sobho Dero,Sobho Dero,3003138177,Both
KHAIRPUR,FAIZ GANJ,Faiz Ganj,Faiz Ganj,3452995500,Both
KHAIRPUR,NARA,Choundiko,Choundiko,3362710898,Both
KHAIRPUR,KINGRI,Pir Jo Goth,Pir Jo Goth,3153414277,Both
KHAIRPUR,Kumb,BHU Kumb,"Basic Health Unit, Kumb",3018311303,Both
LARKANA,LARKANA,CMC Hospital Larkana,CMC Hospital Larkana,3337533685,Both
LARKANA,DOKRI,T.H.Dokri,T.H.Dokri,3337517256,Both
LARKANA,RATO DERO,Ratodero,Ratodero,3453852452,Both
LARKANA,RATO DERO,Government Hospital Naudero,Government Hospital Naudero,3463375500,Both
LARKANA,BAQRANI,THQ Arija,THQ Arija,3362709284,Both
LARKANA,DOKRI,Badah,Badah,3463350330,Both
LARKANA,RATO DERO,Banguldero,Banguldero,3003423595,Both
LARKANA,RATO DERO,RHC Ghari Khuda Bux Bhutto,RHC Ghari Khuda Bux Bhutto,3432074803,Both
LARKANA,BAQRANI,Gerello,Gerello,3003595872,Both
MATIARI,MATIARI,DHQ Hosp Matiari,DHQ Hosp Matiari,3013502117,Both
MATIARI,HALA,TALUKA Hospital Hala,TALUKA Hospital Hala,3013589746,Both
MATIARI,HALA,THQ Saeedabad,THQ Saeedabad,3332862298,Both
MATIARI,HALA,RHC Bhit Shah,RHC Bhit Shah,3342096716,Both
MATIARI,MATIARI,RHC Odero Lal Station,RHC Odero Lal Station,3003022381,Both
MATIARI,SAEEDABAD,RHC B.D.Kaka,RHC B.D.Kaka,3013570872,Both
MATIARI,MATIARI,RHC Khyber,RHC Khyber,3433705573,Both
MIRPUR KHAS,HUSSAIN BUX MARRI,DHQH Mispurkhas,DHQH Mispurkhas,3337071709,Both
MIRPUR KHAS,DIGRI,Digri,Digri,3333087801,Both
MIRPUR KHAS,KOT GHULAM MUHAMMAD,Kot Ghulam Muhammad,Kot Ghulam Muhammad,3013608405,Both
MIRPUR KHAS,MIRPUR KHAS,Civil Hospital Mirpurkhas,Civil Hospital Mirpurkhas,3332984998,Both
MIRPUR KHAS,JHUDO,Naukot,Naukot,3332502297,Both
MIRPUR KHAS,JHUDO,Jhudo,Jhudo,3073544875,Both
MIRPUR KHAS,DIGRI,Tando Jan Muhammad,Tando Jan Muhammad,3013997024,Both
MIRPUR KHAS,SHUJABAD,Mirwah Gorchani,Mirwah Gorchani,3332974450,Both
MIRPUR KHAS,SINDHRI,Phullahdiyoon,Phullahdiyoon,3322031824,Both
NAUSHAHRO FEROZE,NAUSHAHRO FEROZE,DHQ Civil Hospital Naushero Feroze,DHQ Civil Hospital Naushero Feroze,3002450341,Both
NAUSHAHRO FEROZE,KANDIARO,T.H. Kandiaro,T.H. Kandiaro,3003180123,Both
NAUSHAHRO FEROZE,MORO,T.H. Moro,T.H. Moro,3003018245,Both
NAUSHAHRO FEROZE,MEHRAB PUR,RHC Mehrab Pur,RHC Mehrab Pur,3003214814,Both
NAUSHAHRO FEROZE,MEHRAB PUR,RHC Halani,RHC Halani,3009319160,Both
NAUSHAHRO FEROZE,BHIRIA,RHC Bhiria,RHC Bhiria,3003236844,Both
NAUSHAHRO FEROZE,BHIRIA,RHC Tharu Shah,RHC Tharu Shah,3023672118,Both
NAUSHAHRO FEROZE,KANDIARO,RHC Derbello,RHC Derbello,3332845598,Both
NAUSHAHRO FEROZE,NAUSHAHRO FEROZE,RHC Mithiani,RHC Mithiani,3007085806,Both
NAUSHAHRO FEROZE,MORO,RHC New Jatoi,RHC New Jatoi,3013551105,Both
NAUSHAHRO FEROZE,NAUSHAHRO FEROZE,RHC Padidan,RHC Padidan,3012736028,Both
NAUSHAHRO FEROZE,KANDIARO,RHC Kamal Dero,RHC Kamal Dero,3022298378,Both
NAUSHAHRO FEROZE,BHIRIA,RHC Machur,RHC Machur,3243377460,Both
SANGHAR,SANGHAR,CIVIL HOSPITAL SANGHAR,CIVIL HOSPITAL SANGHAR,3332915106,Both
SANGHAR,SHAHDADPUR,"Shahdadpur Institute of Medical Sciences, Sanghar","Shahdadpur Institute of Medical Sciences, Sanghar",3341003002,Both
SANGHAR,KHIPRO,THQ  Hospital Khipro,THQ  Hospital Khipro,3333602018,Both
SANGHAR,TANDO ADAM,THQ Hospital Tando Adam,THQ Hospital Tando Adam,3453899988,Both
SANGHAR,SHAHDADPUR,RHC Shahpurchakar,RHC Shahpurchakar,3332119155,Both
SANGHAR,SINJHORO,THQ Hospital Sinjhoro,THQ Hospital Sinjhoro,3332916898,Both
SANGHAR,SINJHORO,RHC Jhol,RHC Jhol,3443733544,Both
SANGHAR,SANGHAR,RHC Kandari,RHC Kandari,3463311613,Both
SANGHAR,JAM NAWAZ ALI,RHC Jam Nawaz Ali,RHC Jam Nawaz Ali,3323141771,Both
SHAHEED BENAZIR ABAD,KAZI AHMED,MCH Society Nawabshah,MCH Society Nawabshah,3040350669,Both
SHAHEED BENAZIR ABAD,SAKRAND,Taluka Hospital Sakrand,Taluka Hospital Sakrand,3003034167,Both
SHAHEED BENAZIR ABAD,KAZI AHMED,RHC Kazi Ahmed,RHC Kazi Ahmed,3002739139,Both
SHAHEED BENAZIR ABAD,KAZI AHMED,RHC Daulatpur,RHC Daulatpur,3003220365,Both
SHAHEED BENAZIR ABAD,DAUR,RHC Daur,RHC Daur,3013810483,Both
SHAHEED BENAZIR ABAD,DAUR,RHC Bandhi,RHC Bandhi,3333327158,Both
SHIKARPUR,SHIKARPUR,DHQ RBUT (Civil) Hospital Shikarpur,DHQ RBUT (Civil) Hospital Shikarpur,3337374136,Both
SHIKARPUR,LAKHI,51. Taluka Hospital Lakhi Ghulam Shah,51. Taluka Hospital Lakhi Ghulam Shah,3323301336,Both
SHIKARPUR,GARHI YASIN,32. R.H.C. Garhi Yasin,32. R.H.C. Garhi Yasin,3453945330,Both
SHIKARPUR,KHANPUR,30. R.H.C. Khanpur,30. R.H.C. Khanpur,3003131100,Both
SHIKARPUR,KHANPUR,16. R.H.C Rahimabad,16. R.H.C Rahimabad,3337274188,Both
SHIKARPUR,SHIKARPUR,9. R.H.C. Sultan Kot,9. R.H.C. Sultan Kot,3337577008,Both
SUJAWAL,SUJAWAL,THQ Sujawal,THQ Sujawal,3003799153,Both
SUJAWAL,JATI,THQ Jati,THQ Jati,3133253360,Both
SUJAWAL,MIRPUR BATHORO,RHC Darro,RHC Darro,3363511680,Both
SUJAWAL,MIRPUR BATHORO,THQ MP Bathoro,THQ MP Bathoro,3135696615,Both
SUJAWAL,SHAH BUNDER,RHC Chuhar Jamali,RHC Chuhar Jamali,3023450500,Both
"",,,,0715811532 /,
SUKKUR,NEW SUKKUR,IHS Hospital Labour Flats,IHS Hospital Labour Flats,,Both
"",,,,0715811533,
"",,Ghulam Muhammad Mahar Medical College Hospital,,,
SUKKUR,SUKKUR,,Ghulam Muhammad Mahar Medical College Hospital Sukkur,3463411341,Both
"",,Sukkur,,,
"",,,,0715690500 /,
SUKKUR,PANO AQIL,TH PANO AKIL,TH PANO AKIL,,Both
"",,,,0321 7554748,
"",,,,0333 7128627 /,
SUKKUR,ROHRI,TH ROHRI,TH ROHRI,,Both
"",,,,0715651115,
TANDO ALLAHYAR,TANDO ALLAHYAR,DISTRICT HEAD QUARTER,DISTRICT HEAD QUARTER,3123828314,Both
TANDO ALLAHYAR,TANDO ALLAHYAR,Rural Health Centre Nasarpur,Rural Health Centre Nasarpur,3013550801,Both
TANDO ALLAHYAR,CHAMBER,Rural Health Centre Chamber,Rural Health Centre Chamber,3332984859,Both
TANDO MUHAMMAD KHAN,TANDO MUHAMMAD KHAN,DHQ Hosp TM Khan,DHQ Hosp TM Khan,223342274,Both
TANDO MUHAMMAD KHAN,BULRI SHAH KARIM,RHC BULRI SHAH KARIM,RHC BULRI SHAH KARIM,3003010298,Both
THARPARKAR,MITHI,Civil Hospital Mithi,Civil Hospital Mithi,3442422025,Both
THARPARKAR,DIPLO,Taluka Hospital Diplo,Taluka Hospital Diplo,3104850872,Both
THARPARKAR,CHACHRO,Taluka Hospital Chachro,Taluka Hospital Chachro,3332582209,Both
THARPARKAR,ISLAM KOT,Rural Health Center Islamkot,Rural Health Center Islamkot,3473649013,Both
THARPARKAR,NAGAR PARKAR,Taluka Hospital Nagarparkar,Taluka Hospital Nagarparkar,3343458317,Both
THARPARKAR,CHACHRO,Taluka Hospital Kheme Jo Par,Taluka Hospital Kheme Jo Par,3453624926,Both
THATTA,THATTA,DHQ Civil Hospital Thatta,DHQ Civil Hospital Thatta,3003083641,Both
THATTA,GHORABARI,"Rural Health Centre, Var","Rural Health Centre, Var",3002238780,Both
THATTA,MIRPUR SAKRO,"Shaikh Zayed Medical Centre, Mirpur Sakro","Shaikh Zayed Medical Centre, Mirpur Sakro",3322678572,Both
THATTA,THATTA,"Rural Health Centre, Jhirck","Rural Health Centre, Jhirck",3133219430,Both
THATTA,KETI BUNDER,"Rural Health Centre, Baghan","Rural Health Centre, Baghan",3153238096,Both
THATTA,MIRPUR SAKRO,"Rural Health Centre, Gharo","Rural Health Centre, Gharo",3203196974,Both
THATTA,Kaloi,RHC Kaloi,"Rural Health Centre, Kaloi",3082429857,Both
UMER KOT,UMER KOT,MS DHQH Umerkot,MS DHQH Umerkot,3332568834,Both
UMER KOT,KUNRI,"THQ, Hospital Kunri","THQ, Hospital Kunri",3003037949,Both
UMER KOT,SAMARO,"THQ, Hospital Samaro","THQ, Hospital Samaro",3341304568,Both
UMER KOT,PITHORO,"THQ, Hospital Pithoro","THQ, Hospital Pithoro",3003322366,Both
UMER KOT,UMER KOT,RHC Dhoronaro,RHC Dhoronaro,3361221215,Both
